company_id,sector,region,company_age,revenue_millions,employees,current_ratio,debt_to_equity,interest_coverage,roe,gross_margin,environmental_score,social_score,governance_score,esg_composite,default
SME_00034,Retail,Asia Pacific,5.4629875427741625,10.132099387980846,33,1.9175156009678944,4.927540793384884,4.223075969884409,-0.04048030395566973,0.059583601317225184,49.815177504703044,69.0858290705255,56.169919254410644,58.46632807765319,0
SME_00035,Technology,North America,1.4125779466701516,12.543186441046897,12,2.979776315312693,1.1761727314384482,2.4508676220588197,0.13896051616250843,0.42776679511590937,27.956632135404423,27.381597586618483,39.69493968421208,31.27686230797164,0
SME_00036,Energy,Latin America,0.0369820322295686,0.6894478872638625,3,1.5374639547336082,0.9141970061015549,4.868532088040298,0.21582974522573864,0.14733175503527313,54.431133363295814,73.3046301427586,64.27185221877765,63.98907289275233,0
SME_00037,Construction,Asia Pacific,3.53560145702099,11.958672142052713,16,2.1714911065815086,0.43988944647884615,6.597786523658817,0.337347100257797,0.12159300476656146,48.367444656275794,79.72874848868044,78.36283452680195,68.34251795877526,0
SME_00038,Construction,Europe,3.200014672675124,5.73170847205299,6,1.5054876740655285,1.1622635221217341,2.6367374602825704,0.17290692691881804,0.5106053842617527,44.51197668119428,78.32137032639821,98.08361839475677,72.4167569710844,0
SME_00039,Finance,Europe,3.8521782774143456,11.143478287994643,5,1.467162874687116,1.4527837583440164,7.8097463124132345,-0.08806549514077822,0.145851753057736,75.85351141459435,63.144083453522406,73.17730602047482,70.60235000998331,0
SME_00040,Technology,Europe,0.17570167369449152,24.250234193162832,15,2.1708884199355825,0.8304161752995086,3.994957643334797,0.07615589425396664,0.11497139298961623,36.01918856215007,47.502101834007256,83.24888612101812,54.2071174749605,0
SME_00041,Finance,Latin America,20.063801047272413,9.294892566560815,5,1.0478307025326388,1.3871522933126634,9.54466561967872,0.060851389162452814,0.34428484061716863,65.64801492543947,71.18440350550848,56.679173297483345,64.8950984400768,0
SME_00042,Manufacturing,North America,4.166029715571045,5.638399149201962,18,1.2776482132101443,1.1039533196928573,5.579222891151782,0.15068505652618103,0.31567998482911147,84.05173777258669,43.72294980507094,36.39078897838094,55.63837734569445,0
SME_00043,Services,North America,10.726657419256941,1.6329554287091628,8,1.8916651911687952,3.1509831874517276,0.6773857795956847,0.2237983745805671,0.47463923622865944,93.08930113907833,75.93009816168016,35.91273155294536,69.93060922114907,0
SME_00044,Services,Europe,1.7742233638959524,6.817039838614557,11,1.5485182442620067,1.0275434617965808,8.198224761146903,-0.1070251477059335,0.6673417462003822,86.21039057056164,63.48010934178026,55.254970337827444,68.9681660706679,0
SME_00045,Energy,Asia Pacific,0.1653886419890631,31.32857986285695,16,1.922128161339146,1.0206836932725432,8.367258555480216,0.17894944797246942,0.11093994178025156,48.975665866043244,48.92972677919424,56.97149466137063,51.35833582424431,0
SME_00046,Construction,North America,10.528496142260765,0.33549735131589453,4,1.8851874486434066,1.4237590169365886,1.4220432637555835,-0.10188885714908058,0.6598380945708863,57.16036719142905,84.02457031366322,78.99149603786783,73.11217693814264,0
SME_00047,Technology,Europe,18.55478428967382,23.69655273960147,12,1.6779946807225556,4.091043244133742,2.962242019778648,0.13500248154525107,0.5300799848792679,44.32630770478046,71.62689995392411,49.957314454070186,55.57081701676765,0
SME_00048,Energy,Europe,6.703022007286498,13.870804479236675,38,0.7680146055301971,1.0281983737844937,2.848120125161701,0.3552600386540946,0.22866466051168904,73.06406947294074,70.23453570310875,61.19248875477863,68.5122584380509,0
SME_00049,Healthcare,North America,1.4798999720971924,6.985156065502955,17,1.880106732115797,0.6622561457203805,2.2332736740946246,0.14233900613370862,0.6310513276432131,80.77040434570502,67.61943503588695,60.82016965607127,70.18249468037857,0
SME_00050,Healthcare,Europe,9.556558441578888,13.480852069005175,20,2.221683621809567,1.256586568502313,1.1217159752580503,-0.10389546476998593,0.08136186383325586,42.57086992337246,59.38303144857359,32.786969469184655,45.51995632093651,0
SME_00051,Services,Asia Pacific,22.94559147982892,23.142905744205173,18,2.031265514130273,0.8242105364868092,9.277329900301892,0.25161024627953504,0.6892438551007037,74.37889212665345,61.111761783598936,68.1468678632591,67.86578922756607,0
SME_00052,Finance,Europe,27.127954407322246,4.768481671451344,3,0.8915998510094517,0.3634517276352326,7.460372273535472,-0.02869488096814929,0.5553417663710987,69.23645131016703,63.79085237817816,41.78678301893778,59.09559119660214,1
SME_00053,Manufacturing,Asia Pacific,5.877334114869834,8.085600766122957,16,1.4877563828752782,1.7998628829617864,10.871318971956098,0.3210797043245214,0.26430584167003235,73.12105402613142,36.06623946630528,45.462265805515344,51.85423246400744,0
SME_00054,Construction,Asia Pacific,15.113441797716412,7.4435559948803665,11,2.2230417969533156,0.2754368391159435,3.8784812481102007,0.011968518476693488,0.49516830757148544,54.323324845129335,52.913581523072686,59.90361148209278,55.50400067349854,0
SME_00055,Manufacturing,Europe,11.300815889926366,34.6040693367442,8,2.478687398307982,0.4671892443598738,14.399656871135933,-0.06639104638187862,0.6828169154562361,36.329128924121925,57.87721239247242,46.22180488964982,46.838760927702964,0
SME_00056,Services,North America,3.6599391153989735,7.43028044171712,54,1.7966911855436674,0.6877466008535844,1.020581338243676,0.38081114435617397,0.27463385251671224,54.141830987994695,50.10051755000333,79.7262111302661,60.40268532737913,0
SME_00057,Technology,Europe,4.1857401677578565,8.553870762110298,1,0.951534150814029,2.131735135462241,6.774243420229905,0.11665801506247797,0.3380797683412842,75.26703251406018,71.36388645099177,78.60004309738464,74.90083456698358,0
SME_00058,Finance,Europe,4.248428511500213,18.897706629853108,175,1.41525830399168,1.487594718916913,12.056122694810899,0.06861926055163875,0.5980782534541053,62.75353040265613,87.21247797596689,52.621200973552305,68.27446322458374,0
SME_00059,Manufacturing,North America,0.3811157467993945,12.274749717410847,25,1.3998670681456775,3.2661796103596745,1.781593817460872,0.14526745168558972,0.34201908047104684,55.11484511485504,55.091474341451075,65.10684524751052,58.104265383960296,0
SME_00060,Services,Europe,8.437638620326366,9.193554338813627,24,1.8614921404303493,1.47697728958407,2.9178029648799075,-0.07997319637266986,0.12919251364309037,67.09510987195077,65.87790084798796,93.99126911949381,74.73793448782669,0
SME_00061,Manufacturing,Latin America,6.580574876234361,1.9639313233884061,3,1.796309045884206,0.8480306368744499,1.1694518850913764,0.15411273967463482,0.4726986195995264,40.24132691672125,61.00235282754635,40.32138945790473,47.53170474786508,0
SME_00062,Construction,Asia Pacific,11.353074023572109,4.837369686622466,9,1.5510753150840622,0.27428917567297717,9.649049381310688,0.18740518375720783,0.27539359550810977,59.848663346694686,65.6276229194088,60.488751704553636,62.063325704502304,0
SME_00063,Services,Asia Pacific,3.2380554961650505,10.603246624450572,2,0.8215724497412085,0.7754814653587822,1.8618477182715027,-0.1865727118253261,0.6627180585830935,56.435749822888255,65.65157539659558,35.8800513942703,53.494579245100425,0
SME_00064,Manufacturing,Asia Pacific,0.4096279859979741,8.391574227396559,6,1.2483596729755226,1.6785107506791948,4.493190582891035,0.28292086545335504,0.1193985893977959,40.971499203620695,71.6748036645113,65.05051895335228,58.94136168985188,0
SME_00065,Energy,Asia Pacific,6.395398115577376,6.431936418028087,9,1.9682040884487886,0.3796805623926622,2.8569393555030773,0.021123833223414087,0.3704755737343739,57.44954253525253,73.93733378154758,17.77455449481579,51.31777305932477,0
SME_00066,Services,Latin America,13.784092701854703,14.7580135526979,15,1.630287772104242,1.4801032277681059,1.750171313919164,0.10434866402592412,0.5309962767962272,43.419707866035026,85.75905804146157,63.206107511008334,64.17440032092631,0
SME_00067,Retail,Europe,14.515655505719964,64.18614271178751,8,1.6506159990916038,1.1416174369126955,3.279991069329443,0.051985744488824245,0.6323629836081062,31.701694940043,67.75637659396459,73.63998673901511,56.902321058607185,1
SME_00068,Services,Asia Pacific,12.865991462476899,7.963674563620916,10,1.1731166642119257,0.9045429271265949,6.153695455800332,0.29886613272596213,0.5370734158543968,70.8973764770131,36.97792806448899,53.52931625493425,53.815151466006,0
SME_00069,Technology,Asia Pacific,6.546224684407486,14.242157770398471,12,2.430139881900094,0.8828948367837615,4.94411506087854,0.14748767490974335,0.6580874603156445,42.5182884104984,95.3245937860144,62.05572507044432,66.86172628991278,0
SME_00070,Retail,North America,10.547334832644431,6.049207659779543,5,0.558822718542455,0.6610387774588347,1.2090822421184724,0.12877395209908793,0.5364254861069685,53.35900684704206,106.19957032411624,37.86178011942548,67.20403604573305,0
SME_00071,Services,Asia Pacific,1.0285217968353852,2.4025077897404197,8,2.583145468098493,0.349834144641661,6.609464518919724,0.11984903773401764,0.24596414643977826,74.47535883420082,88.48650359963156,63.26761681901275,76.01693689754515,0
SME_00072,Services,Latin America,1.7215958250282204,5.44972879644986,5,2.015839544894512,0.09654303740943691,6.300949753942308,0.16474965983700002,0.5949618384180934,28.824744521194617,59.816429236373835,78.0414943297328,54.436859114068795,0
SME_00073,Retail,Latin America,28.602543307675678,8.973863648603142,7,1.5048503684165533,2.472162878839569,13.07221364998725,0.24268356270439095,0.4013801210640656,78.83557635292416,66.22213481428192,84.22529183418081,76.03778645877637,0
SME_00074,Manufacturing,North America,4.269069758898668,6.9603624246059965,9,1.6224513099905753,1.2056027821606208,1.4749786093247925,0.23487090681606865,0.5105243975362511,39.52980873183203,68.98639486505682,50.986551723540686,53.2766367759733,0
SME_00075,Retail,Latin America,4.114414449736643,8.119246138972018,15,1.6917077861083474,1.544076462463179,12.799008289825517,0.13022508987690173,0.241556350065678,46.99661575497375,85.46426822759838,40.7375076020266,58.58256167450822,0
SME_00076,Manufacturing,Asia Pacific,0.6433063762236184,1.3157908989849578,9,2.0876722241587737,1.398555141321548,2.01710819694453,0.2240924284555349,0.6881437186337893,67.41309039498796,78.34389833797744,30.65335344249045,60.21095208928502,1
SME_00077,Manufacturing,North America,4.758046282503652,4.643534310367833,8,1.7207040183457947,1.3376451323002023,1.068695226340571,0.16772258846378035,0.4491243214771317,50.56069724970595,58.65748443600502,84.3307584327063,63.52559111981073,0
SME_00078,Finance,Latin America,8.604038094661112,1.4763755102936609,4,2.4772339830359416,6.546696517206143,8.108327141914922,-0.2061156414421273,0.608626623059973,49.409041989502064,77.17567591321966,48.214899917437776,58.76912124118393,0
SME_00079,Retail,Europe,10.789422157623266,10.012505061895213,3,1.1834494729152787,1.3373402044308376,8.300761764034407,-0.14186326143080374,0.6446959223648554,75.35024321103155,68.00675845777678,49.17409618843155,64.92717944061238,0
SME_00080,Technology,Latin America,3.729119892910739,7.264753298329941,11,2.162279985127302,2.4049851915548794,10.755036170250653,0.2647689133397755,0.39420278378625123,62.62552831761398,64.53103010822048,15.137046875723826,49.045909511759206,0
SME_00081,Manufacturing,Asia Pacific,24.866879359818792,6.118156994557983,9,2.234910124965909,0.5425900363640831,1.9901536226153702,0.13450830474890493,0.5436536603719923,61.73707068100611,69.42317552787922,53.59210369297226,61.98371728100154,0
SME_00082,Services,Latin America,4.948700162732174,1.6294282670206437,16,1.2832592387692054,1.4067264727663185,2.0369705475962423,0.08932538258455752,0.6539433692165096,53.995443466572986,67.36615210238135,115.68645747574925,77.18249569185879,0
SME_00083,Healthcare,Asia Pacific,5.3356823694485,6.3140116627508585,3,1.9108896253160674,5.286029597715361,2.574341121373153,0.007152926673049315,0.21679324377906078,56.42899098594055,53.78710373667689,97.93002922193625,67.95464191949698,0
SME_00084,Manufacturing,Latin America,8.609638779260553,31.735692468948304,21,1.8102484122730096,1.4474283144142899,3.8758884230001094,0.2348634394285345,0.24975291961704799,31.949509143889323,48.93484881371818,60.98370167215825,46.6046357868101,0
SME_00085,Healthcare,Latin America,1.044792062876751,4.27515726416454,6,2.0396986653476468,0.7771182811305922,10.419699435409939,0.06818768164724723,0.6065685611979275,54.26332955931057,58.329158218403954,87.18596453794423,65.56316008358336,0
SME_00086,Retail,Europe,8.81902062768784,8.19247463522031,8,1.8932953039098863,0.9946443065380257,1.5961793463773895,-0.2210948467119016,0.2597286431063317,74.99246177139719,77.68506926388528,46.70259224428392,67.44791353563403,0
SME_00087,Construction,North America,3.6172365446995127,8.955499591563257,14,1.73896293721792,0.2368860954451973,6.523711187982848,-0.19981820022174673,0.20253258312437944,34.37092336210525,72.92038822391811,90.60013660729743,64.7320000372974,0
SME_00088,Manufacturing,Latin America,0.2285475788234366,1.6037557989251274,6,1.6972158598754243,0.49798729686762705,5.9477320589103595,0.15599370889597186,0.08340620604882718,65.92930627850609,80.13644094916972,64.32596271765925,70.4208003449843,0
SME_00089,Construction,Asia Pacific,12.085994535540255,1.6445763351337352,3,1.7349603780698135,1.5719859590361416,2.845921661437689,-0.013202286253789275,0.30410045350819453,56.23422795346164,55.77666778471497,73.74277216189101,61.326645156929104,0
SME_00090,Technology,Latin America,22.417727105598647,1.7808807708461378,9,1.4260641995330252,1.6522703299906794,9.65174202682921,-0.06063385452783193,0.6202579400914318,40.697413054105425,50.86553701014618,49.21637040261203,46.81194364327167,0
SME_00091,Construction,Europe,6.838823210134251,10.873962505148189,4,1.4599945273804518,1.43368474309514,14.861338576275248,0.10453751518425743,0.22351802103501223,23.72608875658112,66.15772334885997,70.37536756881785,52.57194450754974,0
SME_00092,Healthcare,North America,3.608279320757824,25.246189805108216,3,1.6803535319794245,0.5744734275968171,13.566688734425872,0.17816061374925105,0.6940570125191182,69.16118672938163,71.7819550649678,121.23755281071807,85.70136547123772,0
SME_00093,Healthcare,North America,9.537224749949974,42.398364216843866,20,2.1492443653180535,1.2080749614646444,3.810968903311665,0.3016980788979703,0.06827118399341697,69.78785075365276,57.27705747016713,80.76949819705379,68.7035673374531,0
SME_00094,Healthcare,Europe,18.834138921454187,6.4328991122280055,12,1.3725511071098553,3.1105137136536385,7.326542259862792,0.12150560484202273,0.20239807327186016,30.196159565057187,53.464430951291,48.996162921630535,43.980055557211024,0
SME_00095,Healthcare,Asia Pacific,3.0264860807036857,22.071363990080737,15,2.1015271021087822,0.27533823879554514,3.423567942766259,0.22780482532837468,0.42396504275089414,49.96794940949334,65.62395458360248,16.709639641186946,45.470058289939615,0
SME_00096,Healthcare,Europe,6.586299585717491,4.953273419428678,19,0.7910022869137998,0.8156852512389254,3.2954902179655443,-0.0991895781211907,0.5672959932751427,65.35545107267663,34.287584732645556,45.9822871444411,48.669748675195095,0
SME_00097,Services,Europe,2.202093007242251,2.205856073472863,15,1.4231239889079392,0.7344291653771762,3.5192089047671162,0.3087393152169444,0.4011091313418646,77.73735182256453,32.36944081459247,61.93153086819689,57.116836683464015,1
SME_00098,Healthcare,North America,8.225789577694272,3.1092870520157216,7,2.0258032739052894,1.2739211315905532,1.5322993486213567,-0.19663255055782886,0.08903456952561734,75.49374333717175,58.97807421523459,48.56118396048429,61.633491331487505,1
SME_00099,Healthcare,Asia Pacific,12.503207033279516,4.79359210491703,10,2.502623725426936,0.4311297531583346,1.3799287364513477,0.17820256418892322,0.3095514506986074,51.90729669225453,73.11955006265002,62.57335869489959,62.53140397268647,0
SME_00100,Finance,Asia Pacific,1.9227871835497192,7.1197600793873885,6,2.0695354081947706,0.4955273350891231,1.7210952546678133,0.01819040544596226,0.6096715820775229,60.43449169937584,37.423004037792495,56.382281602074634,51.1648079886313,0
SME_00101,Retail,North America,6.4716095234655,6.869219564305963,15,1.5058796920400992,1.585191593940122,6.927289491087563,0.08014615858709795,0.10781231446386919,56.39648677467374,60.615870236852224,80.48599317670097,65.10012290704438,0
SME_00102,Energy,Europe,1.5743653322729791,13.659598391942293,4,2.40148331236094,0.7085891500447715,10.456098042519244,0.05031526370493468,0.384844343754536,57.75776744092711,43.64251826136745,23.58942086725267,42.56692625597889,0
SME_00103,Services,Asia Pacific,5.136735367411196,6.080346568582282,6,1.9459134782954262,1.7953118204732657,0.9211044392132067,0.05551511360288061,0.46962087519178025,73.86333020714389,42.52571787897406,57.76721141419583,58.06633025440003,0
SME_00104,Services,Asia Pacific,9.003715632206172,18.85908217131386,12,1.7010209710472435,1.360191917204794,2.124094358922425,0.07585273798320546,0.6973232617423847,59.953432036805616,54.077030603627264,68.21914482834809,60.37640537265593,0
SME_00105,Services,Latin America,0.26608443754858413,3.866635725579375,9,1.6874853036597774,2.0185666295669837,0.9487872218436608,0.37014021155502586,0.19082943178877154,87.94417884024016,80.18824884415206,9.080056408456862,61.57036661207433,0
SME_00106,Technology,Asia Pacific,10.865493182429368,4.914675797286474,5,1.999848651825672,0.44717631815240816,3.8314997561796704,0.28466860513470205,0.6634481108892233,84.58037632417023,76.30595677619192,39.487055639715386,68.15633327704137,0
SME_00107,Energy,Europe,3.525831120364651,38.28252415095215,1,2.0187793928905418,3.0196861634524015,4.889839386231003,0.21126221252429273,0.34894362609331014,46.53193571862435,23.245131410138995,83.81775289259446,49.5672993628455,0
SME_00108,Healthcare,Asia Pacific,6.602547585001024,0.9423239962509363,8,1.2041100303401286,1.3131266955101997,4.145324951699208,0.07313460816022599,0.086995958694876,43.6842867761685,21.149995999263652,58.61755512511714,40.277265508936395,0
SME_00109,Finance,Europe,4.9973526029979825,84.35762988152256,11,1.6213928891932963,2.1867200899956667,20.0212408255882,0.16573566548264868,0.6042489865885219,40.756919129265256,74.81780542442353,69.38572037794185,61.266869707173626,0
SME_00110,Retail,Latin America,12.081938093898346,12.19713815586757,19,1.7050565750164992,0.3288815894533012,1.3187767966934305,0.0173672389695389,0.10827636381756779,61.10184188425052,97.0216095411008,43.29919875695563,68.33296762595965,0
SME_00111,Energy,Europe,10.860355823102195,154.90957699316252,8,1.4910306248423426,0.8909997594643397,1.0653194153385417,0.17202561479925058,0.11295043014948737,34.83130476568816,52.11381167896244,36.80563144413596,41.4724801888685,0
SME_00112,Services,Latin America,0.02008353832222408,28.929898216230672,25,2.4318156646320066,1.0378025102337978,1.9401908603821252,0.10506562863580146,0.05230899254955909,46.561187367482006,53.17138459447503,59.620046296287455,52.7924140755712,0
SME_00113,Retail,Asia Pacific,1.2662702580402747,5.9581920080470105,23,2.10851790735215,1.4609515447583965,3.0138433352607286,0.19388454086537768,0.30765957412931655,45.41343648255895,74.4992503904687,88.42377387790478,68.4965725689311,0
SME_00114,Retail,North America,2.18653698034097,2.0767606661060234,10,1.2577792517507178,2.733601267916089,17.800888229619723,0.05054330742107259,0.18369104282631898,92.37865657932579,65.59293693957696,51.36312415029329,70.69899497670394,0
SME_00115,Technology,Asia Pacific,5.76494425411334,34.909047384449366,20,2.4968740714150854,0.7671250901666543,7.884760146278279,0.2672823032118799,0.1554742829224826,46.7380106933622,75.799749752032,58.8407050575801,60.540427673162,0
SME_00116,Manufacturing,Latin America,2.8687409261528263,1.417575231145981,23,2.1790911994665483,0.3234469596961312,3.88450954890932,0.12756638437000362,0.6085562488463054,26.502663597115074,61.61414553758864,67.65393117174096,51.13706254866858,0
SME_00117,Technology,Latin America,1.008684648391592,11.891835221236644,8,1.4174469750442964,0.20482628197319905,13.251055822633196,0.09136304058190525,0.3625867686373918,54.17823585076478,72.43772778627101,78.51519270194575,67.87014508354625,0
SME_00118,Construction,Europe,0.697469614407947,2.8788578215795564,7,1.3151525504074542,0.7829196992038779,3.863323142667682,0.2340153801735118,0.34249538587500533,42.0592319011742,57.3802100699018,74.47054276826078,57.14496752035484,0
SME_00119,Manufacturing,Europe,3.914856455962885,19.39519411119262,14,1.7047384300816681,1.7371626053272564,2.8098310951058,0.36151253667710537,0.5720718352827016,63.48594501898378,62.90810764837191,79.04987674351051,67.95288145662764,0
SME_00120,Finance,North America,3.996682822041416,1.4822406770616388,8,1.0727872784625512,1.4811191257385994,5.23585570878065,0.12260272311763015,0.3270506367616776,52.83353343884763,40.149631085131105,33.478247096583615,42.58758171236764,0
SME_00121,Manufacturing,Europe,8.970340867561374,16.01068597967246,55,2.3672167974508014,0.9839423611346861,1.3303165744063976,0.09210335461779626,0.1369361529389303,57.874102053712875,84.90473993599893,62.52511192857396,68.73012827497132,0
SME_00122,Energy,Latin America,1.2183497447283538,12.09633249239258,21,1.5282595573857776,1.7815119876836096,1.802620625485356,0.1817488113645039,0.11648157646713805,30.615886470271143,75.51940442155443,57.245878915745436,54.32111548686258,0
